block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,percent_staked,atom_staked_v,community_tax,min_proposer_bonus,max_proposer_bonus,v_commission,self_bonded_rew_amt,commission_amt,inflation_rate,total_supply,n_validators,timestamp,sign_ratio,total_block_fees
12689955,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.639050498796000000,180283.517914408501803659,0.130667522881625885,314519148592164,175,2022-11-02T16:42:19.080929366Z,1.0,8515.0
12689956,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.679098500408000000,180544.742322839687099681,0.130667532771013909,314519158018182,175,2022-11-02T16:42:25.426853419Z,1.0,12209.0
12689958,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.759174538381000000,181067.060910704206942579,0.130667552549809560,314519176870221,175,2022-11-02T16:42:38.486432109Z,1.0,15834.0
12689960,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.799200088237000000,181328.138871207108622725,0.130667562439233513,314519186296242,175,2022-11-02T16:42:51.317231269Z,1.0,5668.0
12689961,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.839220359588000000,181589.182401169385705019,0.130667572328664043,314519195722264,175,2022-11-02T16:42:57.534674097Z,1.0,14138.0
12689962,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.919328777772000000,182111.712198113563491769,0.130667592107553547,314519214574311,175,2022-11-02T16:43:04.266860317Z,1.0,13190.0
12689964,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,27.959380028047000000,182372.957796861376923084,0.130667601997011934,314519224000336,175,2022-11-02T16:43:16.932783861Z,1.0,0.0
12689965,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.039449826869000000,182895.235688100971199745,0.130667621775948439,314519242852389,175,2022-11-02T16:43:23.466356424Z,1.0,4675.0
12689967,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.079488696165000000,183156.400528413616960956,0.130667631665427512,314519252278417,175,2022-11-02T16:43:36.160503069Z,1.0,12673.0
12689969,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.159562717738000000,183678.705963735952000994,0.130667651444406042,314519271130476,175,2022-11-02T16:43:49.198021670Z,1.0,14351.0
12689970,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.199619875103000000,183939.990093153326573935,0.130667661333903989,314519280556507,175,2022-11-02T16:43:55.469558543Z,1.0,4010.0
12689971,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.279629430367000000,184461.875028756536625156,0.130667681112919615,314519299408572,175,2022-11-02T16:44:06.664814001Z,1.0,0.0
12689973,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.319656053869000000,184722.959992420401098512,0.130667691002437294,314519308834606,175,2022-11-02T16:44:19.697361245Z,1.0,0.0
12689974,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.359670143042000000,184983.963197380003643829,0.130667700891961278,314519318260641,175,2022-11-02T16:44:26.170336223Z,1.0,0.0
12689975,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.439727565327000000,185506.160359157628913219,0.130667720671028020,314519337112714,175,2022-11-02T16:44:32.394315224Z,1.0,13212.0
12689977,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.479733036618000000,185767.107351548390573008,0.130667730560570777,314519346538752,175,2022-11-02T16:44:45.457416916Z,1.0,
12689978,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.519808812822000000,186028.512927602452845480,0.130667740450119567,314519355964791,175,2022-11-02T16:44:51.856306485Z,1.0,
12689979,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.559865995448000000,186289.797221787761218213,0.130667750339673809,314519365390831,175,2022-11-02T16:44:58.123924042Z,1.0,
12689980,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.599959698853000000,186551.319733079654401950,0.130667760229200822,314519374816872,175,2022-11-02T16:45:04.439291180Z,1.0,
12689981,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.680124351455000000,187074.216334901009768380,0.130667780008241853,314519393668957,175,2022-11-02T16:45:10.993200172Z,1.0,30453.0
12689982,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.680124351455000000,187074.216334901009768380,0.130667780008241853,314519393668957,175,2022-11-02T16:45:17.436936496Z,1.0,3742.0
12689984,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.760420679150000000,187597.971824735897232623,0.130667799787259128,314519412521046,175,2022-11-02T16:45:35.219724304Z,1.0,0.0
12689985,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.800819949972000000,187861.487485858209471776,0.130667809676767497,314519421947092,175,2022-11-02T16:45:41.766188603Z,1.0,0.0
12689986,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.881247512285000000,188386.098990569735081271,0.130667829455797424,314519440799187,175,2022-11-02T16:45:48.100048918Z,1.0,0.0
12689988,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.921370929289000000,188647.815317206869657106,0.130667839345319669,314519450225236,175,2022-11-02T16:46:01.231680452Z,1.0,11128.0
12689989,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,28.961496160960000000,188909.543480520471755984,0.130667849234848491,314519459651286,175,2022-11-02T16:46:07.475356943Z,1.0,11866.0
12689990,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.001548417782000000,189170.795644758720421941,0.130667859124383890,314519469077337,175,2022-11-02T16:46:18.861770955Z,1.0,4233.0
12689991,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.041562714579000000,189431.800204001857403782,0.130667869013925867,314519478503389,175,2022-11-02T16:46:25.123781590Z,1.0,16549.0
12689992,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.081629274498000000,189693.145664235483931665,0.130667878903474258,314519487929442,175,2022-11-02T16:46:31.660063410Z,1.0,7690.0
12689995,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.241803851234000000,190737.929607719336157107,0.130667918461710739,314519525633664,175,2022-11-02T16:46:50.902874149Z,1.0,20328.0
12689998,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.361932409053000000,191521.502075469639129608,0.130667948130471010,314519553911841,175,2022-11-02T16:47:05.744010276Z,1.0,0.0
12690000,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.401997326667000000,191782.836823301984143118,0.130667958020069658,314519563337902,175,2022-11-02T16:47:18.745338229Z,1.0,12163.0
12690001,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.442045314033000000,192044.061138809468582974,0.130667967909674883,314519572763964,175,2022-11-02T16:47:25.208919657Z,1.0,11059.0
12690002,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.482088620985000000,192305.254924987952470698,0.130667977799286463,314519582190027,175,2022-11-02T16:47:31.612659438Z,1.0,19825.0
12690004,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.562303676639000000,192828.480294965544291994,0.130667997578468565,314519601042156,175,2022-11-02T16:47:49.526650470Z,1.0,8103.0
12690005,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.602334448547000000,193089.592317779861432341,0.130668007468065123,314519610468222,175,2022-11-02T16:47:56.296994083Z,1.0,0.0
12690006,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.642392943734000000,193350.885173515178633534,0.130668017357668258,314519619894289,175,2022-11-02T16:48:02.610552981Z,1.0,0.0
12690008,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.722474741263000000,193873.241329710636600855,0.130668037136882409,314519638746426,175,2022-11-02T16:48:16.127679985Z,1.0,13448.0
12690009,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.762528207301000000,194134.501381402995932150,0.130668047026499350,314519648172496,175,2022-11-02T16:48:22.562070816Z,1.0,12938.0
12690010,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.802579513567000000,194395.747345365409821226,0.130668056916122869,314519657598567,175,2022-11-02T16:48:34.081404375Z,1.0,3456.0
12690011,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.842590590347000000,194656.730901139979431954,0.130668066805752965,314519667024639,175,2022-11-02T16:48:40.710042536Z,1.0,12302.0
12690012,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.882639206443000000,194917.959317713816876301,0.130668076695389639,314519676450712,175,2022-11-02T16:48:47.127814345Z,1.0,0.0
12690013,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,29.922635627317000000,195178.847276201094625683,0.130668086585032890,314519685876786,175,2022-11-02T16:48:53.618668857Z,1.0,18636.0
12690014,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.002750723250000000,195701.420630651461678901,0.130668106364339124,314519704728937,175,2022-11-02T16:48:59.828386204Z,1.0,0.0
12690015,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.042779973523000000,195962.522728169363959618,0.130668116254002107,314519714155014,175,2022-11-02T16:49:06.429409805Z,1.0,7734.0
12690016,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.082896136627000000,196224.191739189176835568,0.130668126143667691,314519723581092,175,2022-11-02T16:49:12.928694022Z,1.0,28216.0
12690018,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.122937904248000000,196485.375484650770775511,0.130668136033339853,314519733007171,175,2022-11-02T16:49:26.341763028Z,1.0,2883.0
12690019,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.162946583042000000,196746.343398885681099440,0.130668145923018592,314519742433251,175,2022-11-02T16:49:33.007682469Z,1.0,15299.0
12690020,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.203007949265000000,197007.654981765247630648,0.130668155812703909,314519751859332,175,2022-11-02T16:49:39.516003801Z,1.0,13701.0
12690022,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.283194558376000000,197530.694801126430668450,0.130668175592074357,314519770711497,175,2022-11-02T16:49:52.653327015Z,1.0,0.0
12690023,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.323244730325000000,197791.933366189103108248,0.130668185481763842,314519780137581,175,2022-11-02T16:49:58.952637058Z,1.0,0.0
12690024,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.363315288315000000,198053.304904970326512220,0.130668195371459693,314519789563666,175,2022-11-02T16:50:05.592036078Z,1.0,2914.0
12690025,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.403324120932000000,198314.273822556645962014,0.130668205261162121,314519798989752,175,2022-11-02T16:50:11.873687304Z,1.0,8849.0
12690026,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.443358140998000000,198575.407032396553771745,0.130668215150871127,314519808415839,175,2022-11-02T16:50:18.369885628Z,1.0,13794.0
12690027,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.483413147775000000,198836.677133996274254698,0.130668225040586710,314519817841927,175,2022-11-02T16:50:25.001819814Z,1.0,0.0
12690028,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.523434349228000000,199097.726730814266559818,0.130668234930305644,314519827268016,175,2022-11-02T16:50:31.501433323Z,1.0,0.0
12690029,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.563457086709000000,199358.786346802710176646,0.130668244820030600,314519836694106,175,2022-11-02T16:50:37.835794434Z,1.0,0.0
12690030,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.603495306916000000,199619.946953250880003517,0.130668254709762133,314519846120197,175,2022-11-02T16:50:49.322813592Z,1.0,0.0
12690031,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.643491799803000000,199880.835381464927441531,0.130668264599500243,314519855546289,175,2022-11-02T16:50:56.060905414Z,1.0,19007.0
12690032,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.683568946838000000,200142.249899151640973443,0.130668274489244826,314519864972382,175,2022-11-02T16:51:02.377746459Z,1.0,12210.0
12690033,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.723617257300000000,200403.476322138426118669,0.130668284378995986,314519874398476,175,2022-11-02T16:51:08.618106493Z,1.0,7038.0
12690034,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.763643626337000000,200664.559625982578879028,0.130668294268753724,314519883824571,175,2022-11-02T16:51:15.372647451Z,1.0,0.0
12690035,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.803656468152000000,200925.554694702633390894,0.130668304158518039,314519893250667,175,2022-11-02T16:51:21.733877111Z,1.0,0.0
12690036,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.883837099570000000,201448.555522866298167514,0.130668323938066361,314519912102862,175,2022-11-02T16:51:28.273885542Z,1.0,0.0
12690039,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,30.963900755118000000,201970.793342864843967569,0.130668343717640954,314519930955061,175,2022-11-02T16:51:47.385676153Z,1.0,6481.0
12690041,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.044006290541000000,202493.304336183056099425,0.130668363497241313,314519949807264,175,2022-11-02T16:52:00.329199810Z,1.0,0.0
12690042,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.084026858968000000,202754.349803909947938353,0.130668373387051086,314519959233367,175,2022-11-02T16:52:06.805502740Z,1.0,15162.0
12690043,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.164143146580000000,203276.930931419927988930,0.130668393166690365,314519978085576,175,2022-11-02T16:52:13.137803525Z,1.0,13872.0
12690045,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.204231066822000000,203538.415720388308452114,0.130668403056519489,314519987511682,175,2022-11-02T16:52:26.213188144Z,1.0,7238.0
12690046,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.244258335212000000,203799.504890518042257759,0.130668412946354754,314519996937789,175,2022-11-02T16:52:32.501585058Z,1.0,19166.0
12690047,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.284336220360000000,204060.924222752590389540,0.130668422836195725,314520006363897,175,2022-11-02T16:52:39.372285821Z,1.0,17542.0
12690048,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.324407218646000000,204322.298633488365794892,0.130668432726043274,314520015790006,175,2022-11-02T16:52:50.642221128Z,1.0,0.0
12690050,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.404596797827000000,204845.357825970819772217,0.130668452505754251,314520034642227,175,2022-11-02T16:53:03.280364465Z,1.0,0.0
12690051,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.444599875120000000,205106.289202831570949288,0.130668462395619605,314520044068339,175,2022-11-02T16:53:05.755623607Z,1.0,0.0
12690052,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,31.524679678381000000,205628.632350847614585719,0.130668482175361166,314520062920566,175,2022-11-02T16:53:12.040592468Z,1.0,11460.0
