block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,total_block_fees,proposer,timestamp,sign_ratio,community_tax,min_proposer_bonus,max_proposer_bonus,atom_staked_v,percent_staked,total_supply,v_commission,commission_amt,inflation_rate,n_validators,commission
12763356,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nfjjOMheh5vISwqqKKCLQxvVtUg=,2022-11-08T09:27:57.961481094Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.68,315213460238026,8.0,50030086.62972264,0.1312978795169502,175.0,8.0
12763357,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:28:04.979309884Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213469730425,8.0,50030730.23158745,0.1312978874613236,175.0,8.0
12763358,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,leBg0HcTBw/pgi9sUL12vMv58Xo=,2022-11-08T09:28:11.734071309Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213479222825,8.0,50031374.28124552,0.1312978954054864,175.0,8.0
12763359,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,USBWWacX3/uW4FT4vREIcw4Xrqc=,2022-11-08T09:28:18.205303952Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213488715226,8.0,50032018.17709433,0.1312979033496558,175.0,8.0
12763360,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,ez0B91Tf+EdO0ONYgS/UN+CTidw=,2022-11-08T09:28:24.541124010Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213498207627,8.0,50032661.9190479,0.1312979112938077,175.0,8.0
12763361,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-08T09:28:30.985237918Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213507700029,8.0,50033306.14356836,0.1312979192379049,175.0,8.0
12763362,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:28:37.212835013Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213517192432,8.0,50033949.91154681,0.1312979271820088,175.0,8.0
12763363,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:28:43.679599133Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213526684836,8.0,50034593.4039912,0.1312979351261194,175.0,8.0
12763364,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:28:50.087972035Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213536177241,8.0,50035237.78694847,0.1312979430702365,175.0,8.0
12763365,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,6Dv8Q20s6NzJ7AWJsuW3NeN/uFw=,2022-11-08T09:28:56.297941702Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213545669647,8.0,50035881.82121585,0.1312979510143603,175.0,8.0
12763366,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-08T09:29:02.559101759Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213555162054,8.0,50036525.44049892,0.1312979589584908,175.0,8.0
12763367,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:29:08.979064767Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213564654462,8.0,50037170.64495164,0.1312979669026278,175.0,8.0
12763368,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:29:15.745395286Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213574146870,8.0,50037814.09490591,0.1312979748467714,175.0,8.0
12763369,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Fw/v1tf0ppqucKJEFfxOLJKN4uU=,2022-11-08T09:29:22.051323978Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213583639279,8.0,50038458.116768494,0.1312979827909218,175.0,8.0
12763370,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,zIf1a1hiGBHitaR/OMYWbilc424=,2022-11-08T09:29:28.291408405Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213593131689,8.0,50039101.8889762,0.1312979907350787,175.0,8.0
12763371,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:29:34.766827246Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213602624100,8.0,50039745.33906288,0.1312979986792424,175.0,8.0
12763372,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:29:46.004097270Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213612116512,8.0,50040389.451212935,0.1312980066234126,175.0,8.0
12763373,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-08T09:29:52.518966607Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213621608925,8.0,50041033.48595167,0.1312980145675874,175.0,8.0
12763374,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aWq8lRhv1loHBQwoqwDJNYoxUDA=,2022-11-08T09:29:58.886463595Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213631101339,8.0,50041677.04171633,0.1312980225117688,175.0,8.0
12763375,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:30:05.513419016Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213640593753,8.0,50042321.20619065,0.1312980304559568,175.0,8.0
12763376,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:30:11.939950634Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213650086168,8.0,50042965.32843448,0.1312980384001514,175.0,8.0
12763377,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,4KEmUlnOnHj3ayEZaATxspRtsmo=,2022-11-08T09:30:18.259317831Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213659578584,8.0,50043609.11777933,0.1312980463443527,175.0,8.0
12763378,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,N8ipncFSONRTwPvufCrL7f0nweQ=,2022-11-08T09:30:24.954164336Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213669071001,8.0,50044253.668219365,0.1312980542885607,175.0,8.0
12763379,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nBfJT3MTu01uBkKHvu3l04iOiFU=,2022-11-08T09:30:31.552372944Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213678563419,8.0,50044898.05156755,0.1312980622327742,175.0,8.0
12763380,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,6AB0DGjIGzA0XDriumOPpW/2fu8=,2022-11-08T09:30:38.510289854Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213688055838,8.0,50045541.78139337,0.1312980701769941,175.0,8.0
12763381,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:30:45.073932246Z,1.0,0.02,0.01,0.04,185753.0002,64.68,315213697548258,8.0,50046186.10698493,0.1312980781212205,175.0,8.0
12763382,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,3qELGQGaE7F9GrnK4XMhza47BIc=,2022-11-08T09:30:51.302358894Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213707040678,8.0,50046830.162943006,0.1312980860654536,175.0,8.0
12763383,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:30:57.803656207Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213716533099,8.0,50047473.62521644,0.1312980940096934,175.0,8.0
12763384,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-08T09:31:04.211872195Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213726025521,8.0,50048118.74874483,0.1312981019539385,175.0,8.0
12763385,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,M2Po+XsC7MACiechc9gnVDBHrNo=,2022-11-08T09:31:10.583147902Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213735517944,8.0,50048763.29377933,0.1312981098981902,175.0,8.0
12763386,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,MZIPm8Ojm2aHbMfW1eWJ4QOTvw4=,2022-11-08T09:31:17.144155980Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213745010368,8.0,50049408.150766246,0.1312981178424368,175.0,8.0
12763387,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:31:23.422491111Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.68,315213754502793,8.0,50050052.400653176,0.1312981257866901,175.0,8.0
12763388,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:31:29.861755992Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.68,315213763995219,8.0,50050696.20589072,0.13129813373095,175.0,8.0
12763389,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:31:36.611805402Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213773487645,8.0,50051339.809055336,0.1312981416752165,175.0,8.0
12763390,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,07wmsaneyNVrCjuOzSMRDsTNRac=,2022-11-08T09:31:43.322400796Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213782980072,8.0,50051984.31385424,0.1312981496194896,175.0,8.0
12763391,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,07wmsaneyNVrCjuOzSMRDsTNRac=,2022-11-08T09:31:54.363576252Z,0.9771428571428572,0.02,0.01,0.04,185753.0002,64.67,315213792472500,8.0,50052629.33749448,0.1312981575637669,175.0,8.0
12763392,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,gI1rBUoLbT/19erwplz8ZMVD+DM=,2022-11-08T09:32:00.650762753Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213801964929,8.0,50053273.13086613,0.1312981655080508,175.0,8.0
12763393,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,sRZ9BDfbnfDVM+4qzeSBBxOb3S4=,2022-11-08T09:32:07.239150015Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213811457359,8.0,50053917.10745645,0.1312981734523415,175.0,8.0
12763394,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,CrujbFTdDKankK75agHUOS42NF8=,2022-11-08T09:32:13.460130457Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213820949790,8.0,50054560.91437604,0.1312981813966383,175.0,8.0
12763395,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,aPJweVkNysw6wcSJKhoAjzSPWW8=,2022-11-08T09:32:19.783191787Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213830442222,8.0,50055204.524645664,0.1312981893409419,175.0,8.0
12763396,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,nPiuH9UH+XoFQlBYL/5SkiyNNwU=,2022-11-08T09:32:26.109746329Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213839934654,8.0,50055848.66609385,0.1312981972852464,175.0,8.0
12763397,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,6+1pTmzhIk+x6KLdjuY6OFaLHis=,2022-11-08T09:32:32.477775111Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213849427087,8.0,50056492.712708086,0.1312982052295575,175.0,8.0
12763398,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,Z5uJeFlzvpTU/fi2b4SpKZMukcU=,2022-11-08T09:32:38.958708895Z,0.9885714285714284,0.02,0.01,0.04,185753.0002,64.67,315213858919521,8.0,50057136.22128151,0.1312982131738753,175.0,8.0
12763399,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:32:45.251987052Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213868411956,8.0,50057780.134136304,0.1312982211181997,175.0,8.0
12763400,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,AZucopRNPMNsfHMoPvPVjlbIpdQ=,2022-11-08T09:32:51.549704688Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213877904392,8.0,50058424.23001586,0.131298229062558,175.0,8.0
12763401,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:32:58.159670868Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213887396829,8.0,50059067.86006349,0.1312982370069228,175.0,8.0
12763402,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,wjVmIrSVcllhtbIBo4LdV80zBew=,2022-11-08T09:33:04.578613682Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213896889267,8.0,50059712.09634104,0.1312982449512943,175.0,8.0
12763403,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rkVqhaXG1G+jUMPsLcsA1mE1niA=,2022-11-08T09:33:11.006064885Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213906381705,8.0,50060356.33885499,0.1312982528956721,175.0,8.0
12763404,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,0tRY+SCey4yiqrHZngZhG4Eqh5c=,2022-11-08T09:33:17.340711852Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213915874144,8.0,50061000.39217553,0.1312982608400566,175.0,8.0
12763405,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,HO0wcz0WJciatphndgbQ43s2dqk=,2022-11-08T09:33:23.686934723Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213925366584,8.0,50061644.398045205,0.1312982687844478,175.0,8.0
12763406,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,CZ4rCVgzMa/eNeX6lmc9LKfeoxY=,2022-11-08T09:33:29.966758820Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213934859025,8.0,50062287.988855325,0.1312982767288456,175.0,8.0
12763407,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,g/R9d0ew9jOmug30m33PYfkKobA=,2022-11-08T09:33:36.372118118Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213944351467,8.0,50062932.8633471,0.131298284673233,175.0,8.0
12763408,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,AAqlq/WQqBXry9rgcK/1C+Vx64s=,2022-11-08T09:33:43.006343658Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213953843910,8.0,50063576.57834293,0.1312982926176272,175.0,8.0
12763409,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,AAqlq/WQqBXry9rgcK/1C+Vx64s=,2022-11-08T09:33:54.416393106Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.67,315213972828799,8.0,50064865.32009178,0.1312983085064321,175.0,8.0
12763410,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2mqqqVnJ74ij6zex8QfLJmfruqs=,2022-11-08T09:34:00.977688620Z,0.9828571428571428,0.02,0.01,0.04,185753.0002,64.67,315213972828799,8.0,50064865.32009178,0.1312983085064321,175.0,8.0
12763411,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,bXAfpZUyaI3xa6+VIRN+jBTLsxY=,2022-11-08T09:34:03.429867079Z,0.9771428571428572,0.02,0.01,0.04,185753.0002,64.67,315213982321244,8.0,50065509.49723058,0.1312983164508444,175.0,8.0
12763412,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,lxOBjaVAsq1AzTqCGGXxyiiKG6o=,2022-11-08T09:34:10.283674657Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315213991813690,8.0,50066153.33534164,0.1312983243952629,175.0,8.0
12763413,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,1o7sDS6CSPHsZM21he22HspDK9g=,2022-11-08T09:34:16.994219969Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214001306137,8.0,50066797.27215049,0.1312983323396877,175.0,8.0
12763414,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,7VCeeAl+EwapH+3o6Ft10Gvd9uM=,2022-11-08T09:34:23.440423557Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214010798585,8.0,50067440.867581084,0.1312983402841192,175.0,8.0
12763415,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,dc9xLAuLu+F5+zweZHeXEQxW3Ig=,2022-11-08T09:34:29.835471899Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214020291034,8.0,50068084.56841725,0.1312983482285574,175.0,8.0
12763416,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,rC1WBXzYR2Xm++MYl5CT6ORKoY8=,2022-11-08T09:34:36.180662475Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214029783484,8.0,50068728.22688656,0.1312983561730022,175.0,8.0
12763417,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,2fikG3gqpqZq3IH5U5I8fc57YAE=,2022-11-08T09:34:42.393029990Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214039275935,8.0,50069371.83546466,0.1312983641174537,175.0,8.0
12763418,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,TrEoJnX3JLWQJvIXPCPw3Jk28Rg=,2022-11-08T09:34:48.755852026Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214048768386,8.0,50070016.23721791,0.131298372061906,175.0,8.0
12763419,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,9Zc0qJanaJQ2vDQiJE/YYq4YnFw=,2022-11-08T09:34:55.006145742Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214058260838,8.0,50070661.069892816,0.1312983800063636,175.0,8.0
12763420,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,0,UdslZiBO4mZCfqimy3GYNasXC+k=,2022-11-08T09:35:01.702170087Z,0.9942857142857144,0.02,0.01,0.04,185753.0002,64.67,315214067753291,8.0,50071304.94255311,0.1312983879508277,175.0,8.0
